Scenario,Year,Crop demand,Energy crop demand,Livestock demand,Energy crop production,Non-energy crop production,Livestock production,Carbon price,Methane concentration,CO2 concentration,Nitrous oxide concentration,Economic consumption,Economic consumption ($),Electricity capacity,Biomass capacity,Coal capacity,Concentrated solar capacity,Gas capacity,Geothermal capacity,Hydropower capacity,Nuclear capacity,Offshore wind capacity,Oil capacity,Onshore wind capacity,Other electricity capacity,Solar capacity,Solar PV capacity,Wind capacity,Black carbon emissions,Methane emissions,Fossil methane emissions,Land methane emissions,Carbon monoxide emissions,CO2 emissions,CO2 emissions (BECCS),CO2 emissions (CCS),Fossil CO2 emissions,Land CO2 emissions,F-gas emissions,Kyoto gas emisisons,Nitrous oxide emissions,Land nitrous oxide emissions,Ammonia emissions,NOx emissions,Organic carbon emissions,Sulfur emissions,VOC emissions,Freight transport energy,Passenger transport energy,Final energy,Final energy (electricity),Final energy (gases),Final energy (heat),Final energy (hydrogen),Final energy (industry),Final energy (liquids),Final energy (residential/commercial),Final energy (solids),Final energy (traditional biomass),Final energy (transport),Radiative forcing,Radiative forcing (aerosols),Radiative forcing (methane),Radiative forcing (CO2),Radiative forcing (f-gases),Radiative forcing (Kyoto gases),Radiative forcing (nitrous oxide),GDP,Cropland,Forest,Pasture,Urban area,Population,Primary energy,Primary energy (kWh),Primary energy (biomass),"Primary energy (biomass, CCS)","Primary energy (biomass, no CCS)",Primary energy (coal),"Primary energy (coal, CCS)","Primary energy (coal, no CCS)",Primary energy (fossil),"Primary energy (fossil, CCS)","Primary energy (fossil, no CCS)",Primary energy (gas),"Primary energy (gas, CCS)",Primary energy (geothermal),Primary energy (hydro),Primary energy (no CCS),Primary energy (renewables excl. bio),Primary energy (nuclear),Primary energy (oil),"Primary energy (oil, CCS)","Primary energy (oil, no CCS)",Primary energy (other),Primary energy (solar),Primary energy (trad biomass),Primary energy (wind),Temperature,GDP per capita,Final energy (kWh),Final energy per capita,Primary energy per capita,CO2 emissions per capita,Methane emisisons per capita,Nitrous oxide emissions per capita,"Primary energy (%, fossil)","Primary energy (%, fossil CCS)","Primary energy (%, coal)","Primary energy (%, coal CCS)","Primary energy (%, gas)","Primary energy (%, gas CCS)","Primary energy (%, oil)","Primary energy (%, oil CCS)","Primary energy (%, nuclear)","Primary energy (%, solar)","Primary energy (%, wind)","Primary energy (%, geothermal)","Primary energy (%, hydro)","Primary energy (%, biomass)","Primary energy (%, biomass CCS)","Primary energy (%, trad biomass)",Electricity use,Electricity per capita,Final heat energy,Final heat per capita,Final transport energy,Final transport per capita,Final industry energy,Final industry per capita,Economic consumption per capita,Secondary electricity,"Secondary electricity, kWh",Secondary electricity (biomass),Secondary electricity (biomass CCS),Secondary electricity (coal),Secondary electricity (coal CCS),Secondary electricity (gas),Secondary electricity (gas CCS),Secondary electricity (geothermal),Secondary electricity (hydro),Secondary electricity (renewables excl. bio),Secondary electricity (nuclear),Secondary electricity (oil),Secondary electricity (solar),Secondary electricity (wind),Secondary electricity (gas),Secondary electricity (heat),"Secondary electricity (heat, kWh)","Secondary electricity (heat, hydro)",Secondary electricity (hydrogen),Secondary electricity (biofuels),Secondary electricity (oil),Secondary electricity per capita,Secondary heat per capita,"Secondary electricity (%, biomass)","Secondary electricity (%, biomass CCS)","Secondary electricity (%, coal)","Secondary electricity (%, coal CCS)","Secondary electricity (%, gas)","Secondary electricity (%, gas CCS)","Secondary electricity (%, geothermal)","Secondary electricity (%, hydro)","Secondary electricity (%, renewables excl. bio)","Secondary electricity (%, nuclear)","Secondary electricity (%, oil)","Secondary electricity (%, solar)","Secondary electricity (%, wind)",final_energy_biomass,final_energy_coal,final_energy_solar,annotation
SSP1 - Baseline,2010,3780159000,,262440747.10000002,56039029.300000004,3813367000,262440781.3,0,1812.864,390.5053,323.68957,40443.00079,40443000790000,4523.684,77.37998047,1146.6175,1.256,1166.347469,,1028.111,422.7626875,3.192699951,434.8151563,193.142,11.24126953,40.07435156,38.81835156,196.3347,10420980.45,347860687.3,,164350037.79999998,NaN,35488818040,0,0,31981483730,3507338835,877775817.9,47993011720,9831879.950000001,7486986.317,63370296.42,133305501.09999998,36628929.13999999,119582222,161309399.6,24706.30428,52415.00092,102022.52953462502,17600.117160638023,15088.04267042448,4083.70877807552,0.106530363002,33812.804828,42081.12858154261,34022.7388015026,23169.434699421825,11266.1288045625,24831.465179045143,2.134266,-1.05613388,0.58827586,1.837859,0.031102416,2.5390686,0.16780423,68461882809999.99,1582774900,3708145600,3187428200,62963562.5,6921797852,140525.83292057642,140525832920576.42,14646.914928633681,0,14646.914928633681,40273.4784132014,0,40273.4784132014,119306.65144524482,0,119306.65144524482,31332.357954755204,0,,3440.92492218218,31332.357954755204,3884.6511632740003,2756.2902050304,47700.8150772882,0,47700.8150772882,68.6530549224,33.7260269808,11266.1288045625,341.34715863306405,0.98844067,9890.765993724948,102022529534625.02,14739.310756546638,20301.926742915868,5.12710986347944,0.050255828722228335,0.0014204228670386778,84.9001560536386,0,28.659128059367923,0,22.296511113699566,0,33.94451688057109,0,1.961411754512228,0.02399987694779334,0.24290705241789215,,2.448606673000082,10.42293407854195,0,8.01712295199843,17600117160638.023,2542.7089228779782,4083708778075.52,589.9780469456449,24831465179045.14,3587.429987119644,33812804828000,4884.974330510107,5842.846274153226,21268.465156425184,21268465156425.184,337.52291890700803,0,8598.1813507618,0,4721.20361584876,0,,3440.92492218218,3884.6511632740003,2756.2902050304,970.6147764912001,33.7260269808,341.34715863306405,15088.04267042448,,,,0.00046693370688000006,450.9987191320201,41630.1298874106,3072.679325687014,,1.5869641576136146,0,40.42690098944116,0,22.198139739399526,0,,16.178529559490475,18.264840150444286,12.959516282714587,4.563633385637037,0.158572923493783,1.6049449554658786,43.75726929,39.65262891,0.121413597,Sustainability - Taking the Green Road
SSP1 - Baseline,2020,4347582125,,289282287.1,122898720.7,4373590000,289282281.3,0,1888.1981,415.34734,330.99404,60738.12103,60738121030000,6069.227,91.68073828,1426.398703,5.700469238,1689.515172,,1346.035,447.812,17.63591992,333.5558541,444.2523125,18.48136914,253.8591724,248.1587031,461.8882324,7955020.904999999,365638610.79999995,,164340792.5,NaN,40069003910,0,0,36892236180,3176769580,1734183960,53981949220,10193926.2,7747131.387,65915705.79000001,126918234.7,31225559.23,95878540.04,132741768.79999998,32493.46316,69777.96936,109794.0027795764,23418.94451569618,18869.03636188368,3841.55038157118,4.39987574212,38440.2260577118,43429.946271707,34094.9816926302,20230.12197852908,6526.646932424481,29118.300211288202,2.5769145,-1.00585365,0.620427275,2.1679606,0.065249895,2.9535774,0.1906411,101815296900000,1547148900,3697739600,3143472800,77418556.25,7576104980,155872.485809,155872485809000,11418.314798533422,0,11418.31751242448,44139.4233392882,0,44139.4233392882,135266.1629072882,0,135266.1629072882,42489.36560257641,0,,4599.77868537556,42489.36560257641,6360.217132614081,2936.3300296177003,48637.37399320141,0,48637.37399320141,108.54025572102401,440.790343743104,6526.646932424481,1211.1078488855042,1.2228345,13439.002913605349,109794002779576.4,14492.143795448887,20574.224647161634,5.28886598268864,0.0482620834538647,0.0013455365556457744,86.78001265280264,0,28.317648948881786,0,27.259054336659005,0,31.203309385082704,0,1.8838026572667632,0.282789064057932,0.7769862927377369,,2.950988214181653,7.325420351943944,0,4.1871706212615205,23418944515696.18,3091.158923684315,3841550381571.18,507.0613978703315,29118300211288.203,3843.439377906852,38440226057711.8,5073.877165006205,8017.064334554667,27549.72486754004,27549724867540.04,295.43765857216005,0,10294.839096975802,0,6691.5407837839,0,,4599.77868537556,6360.217132614081,2936.3300296177003,971.358458197256,440.790343743104,1211.1078488855042,18869.03636188368,,,,3.6392587447380005,737.925358950926,42692.0209035894,3636.396926952303,,1.072379706122779,0,37.36821019619513,0,24.288956844240886,0,,16.69627812071243,23.086318150886108,10.658291666198734,3.5258372374590987,1.599980928529915,4.396079651279821,30.63058008,42.19780078,1.586843996,Sustainability - Taking the Green Road
SSP1 - Baseline,2030,4808445875,,310456300.8,310195404.3,4849270000,310456312.5,0,1919.7707,442.30163,337.94414,94211.73096,94211730960000,8037.996,78.89133776,1757.469906,24.32383008,2608.680797,,1577.071,441.0693125,112.6597031,256.864291,621.1443125,46.37866016,537.7670176,513.4431875,733.8040156,5752160.072,381186706.5,,162728082.2,NaN,42653234050,0,0,39680275450,2972975654,2346552979,57662890630,10514839.07,7926473.983,66816045.76,103584604.5,27416610.720000003,64427421.57000001,109972116.9,40513.88144,88103.34778,121699.03833137502,31192.386065000002,25602.826471133685,3435.2721176599402,253.91584563251402,43551.5886745764,41600.0282244404,38557.716401704005,19614.59604166428,4274.0450303444,31766.054051711802,3.0677574,-0.8712631,0.633705855,2.504503,0.10889894,3.3665866,0.21213388,155854796900000,1521942800,3696953200,3084917200,91698693.75,8061937988,173548.71522775,173548715227750,13686.349654626521,0,13686.34992407118,47379.1785422014,0,47379.1785422014,148106.177512625,0,148106.177512625,56390.045112,0,,5386.87350116202,56390.045112,9051.18301038506,2991.61355717782,44336.9538862014,0,44336.9538862014,286.631891527552,1174.39613951616,4274.0450303444,2203.281478179328,1.5057858,19332.175108762447,121699038331375.02,15095.506627875468,21526.92261911132,5.290692400944824,0.04728226724980857,0.0013042570019331685,85.33982940655224,0,27.30021854672053,0,32.492343742215944,0,25.54726713362153,0,1.723788939175891,0.6766953808761916,1.2695464067757207,,3.1039546988825375,7.886171693443979,0,2.4627350451632677,31192386065000.004,3869.092780349975,3435272117659.9404,426.10996546652433,31766054051711.8,3940.250359032134,43551588674576.4,5402.123997902475,11685.990527368467,36481.4741573782,36481474157378.2,269.133203361946,0,12499.30912721708,0,10976.06716418004,0,,5386.87350116202,9051.18301038506,2991.61355717782,694.1699220021601,1174.39613951616,2203.281478179328,25602.826471133685,,,,248.49190851559004,1766.1725587702501,39833.8556448368,4525.149438221926,,0.7377256801655728,0,34.26207250643449,0,30.08668760705818,0,,14.766052155467932,24.81035434955005,8.200363681226902,1.9028011834378342,3.219157576938661,6.0394529800921575,31.85679004,38.75569922,4.227824859,Sustainability - Taking the Green Road
SSP1 - Baseline,2040,5181673375,,325796189.5,588363849.6,5320158000,325796218.8,0,1935.294,470.47846,344.412,136888.1989,136888198899999.98,10769.04,45.04761162,2208.785887,111.5133984,3511.656906,,1762.228,310.2280938,439.85,132.2743276,855.3053125,91.4033125,1412.255398,1300.742,1295.155313,4851264.954,389851715.09999996,,157933862.7,NaN,43778496100,0,0,41860775850,1917707024,3137391113,59826019530,10616953.540000001,7938956.643,66041585.72,99984813.14999999,24607969.279999997,60487121.58,120177208.19999999,48650.55025,107025.4974,138926.3871965764,40269.198882000004,34793.999196288205,3143.20808123112,846.7329229413521,48861.8186172014,39838.4639263012,45716.0804061684,20034.821800066842,4230.420051,36300.61281824481,3.4509181,-0.85967859,0.640193399,2.835057,0.15979861,3.7733741,0.23193479,223195500000000,1554683400,3733172400,3011127600,104735406.3,8388762694.999999,193462.324908625,193462324908625,18991.190323495663,0,18991.18923738368,50182.817924,0,50182.817924,158948.321603,0,158948.321603,69147.58137357641,0,,6051.11040477334,69147.58137357641,13965.57646967446,2125.479247048704,39617.9223332014,0,39617.9223332014,568.619619339776,3267.94408935318,4230.420051,4077.90235676372,1.7707427,26606.486333560544,138926387196576.39,16561.010514623504,23062.08101749444,5.218707179080598,0.046473088973224316,0.0012656161493670673,82.15983224541188,0,25.93932330116577,0,35.74214328615961,0,20.478365672444752,0,1.098652798705173,1.689188885172695,2.1078534844909833,,3.127797832281486,9.816479943816177,0,2.1866893479121,40269198882000.01,4800.37406541514,3143208081231.12,374.6926925355254,36300612818244.805,4327.2904644067785,48861818617201.41,5824.675270206986,16318.0440163828,46618.397322465804,46618397322465.805,116.38873866647201,0,15936.489443625802,0,14243.731500531641,0,,6051.11040477334,13965.57646967446,2125.479247048704,230.72579346937601,3268.1480728497,4079.1489355387603,34793.999196288205,,,,941.7018928053561,2993.7697422361002,36844.694197954006,5557.243543228613,,0.2496626768642329,0,34.18497923339349,0,30.553884986662695,0,,12.980091020540636,29.957221337045688,4.559314281755493,0.49492433614440723,7.010425627126292,8.75008402224283,44.43416992,27.69113086,11.76585126,Sustainability - Taking the Green Road
SSP1 - Baseline,2050,5555269875,,341136144.5,906566365.1999999,5582935000,341136156.29999995,0,1915.2795,498.17383,350.15178,181033.2031,181033203100000,14619.31,20.84762097,2571.692516,328.4404063,4310.2465,,1820.837,126.0087031,809.553875,39.43518506,1340.192,136.447,3444.046406,3115.606,2149.745875,3782655.001,379503295.90000004,,147677170.3,NaN,42454757820,0,0,42668609650,-213854481.8,3603533936,58674359380,10498269.25,7832363.558,64791847.77,86621156.97,19053640.37,56424320.22,128715578.99999999,55227.01967,122425.2014,152111.12863325,48279.3702345764,39286.6156237118,2734.4262869837244,952.8746364657661,51461.0698077118,40798.20938854141,51685.4384872066,20059.61864212652,3744.6028762354604,39070.921006711804,3.7987405,-0.80384495,0.631823841,3.1412083,0.21255711,4.1425604,0.24934934,291301406300000,1572282500,3783775600,2893153200,115691412.5,8530500000,207845.33988725,207845339887250,21670.6371837181,0,21670.63582538368,50124.51059957641,0,50124.51059957641,164078.13473462503,0,164078.13473462503,74683.063218625,0,,6276.29671825558,74683.063218625,22045.456497462204,869.302099885568,39270.5609442014,0,39270.5609442014,823.045351769088,8177.611803195321,3744.6028762354604,6768.502623131101,2.0220565,34148.22182755993,152111128633250,17831.44348317801,24364.965698054042,4.976819391594866,0.044487813832717896,0.0012306745501436023,78.9424169065482,0,24.116254243067218,0,35.93203641666364,0,18.894126260181984,0,0.4182446911521514,3.9344696434528843,3.2565092038160754,,3.01969566489212,10.426328151246395,0,1.8016294607648156,48279370234576.41,5659.617869360109,2734426286983.7246,320.54701213102686,39070921006711.805,4580.144306513312,51461069807711.8,6032.597128856667,21221.874813903054,55696.182806910605,55696182806910.6,64.246338063696,0,17402.7950055582,0,15278.121414154022,0,,6276.29671825558,22045.456497462204,869.302099885568,36.258162339840005,8196.229987534301,6782.169053508681,39286.6156237118,,,,1167.7569672603822,3833.7852864702204,36964.42409929341,6529.064276057746,,0.11535142055682228,0,31.24593846205007,0,27.431182253765446,0,,11.268809462247093,39.58162909276949,1.5607929593654448,0.06509990543793821,14.715963598347964,12.177080567659964,49.95023926,22.26433008,29.45691652,Sustainability - Taking the Green Road
SSP1 - Baseline,2060,5566552250,,334972203.1,1233003105,5578910000,334972156.3,0,1864.6516,524.97612,355.07787,220858.7952,220858795200000,18047.77,9.974222549,2912.966094,773.239625,4857.324738,,1878.782,73.89302344,910.8605,13.8265752,1591.858,181.4907969,5616.792625,4843.553,2502.7185,3271831.036,362190002.40000004,,141327260.4,NaN,41601928390,0,0,43038298390,-1436361389,3958541992,57675351560,10268842.21,7676166.464,63130712.07,80452326.92,16092540.74,53727020.260000005,132000461.9,60305.69899,134154.8004,161444.90346137498,56139.489356000006,40852.116015,2112.89190836773,1396.5588700239803,52752.51617420141,40840.247394394006,57722.517955755204,20103.602780091584,3068.51916592448,40884.837402288205,4.0892579,-0.76862545,0.610449901,3.4216938,0.25773434,4.4648244,0.26418007,356291406300000,1568406500,3836311600,2777872000,119347300,8492175781,219041.373149625,219041373149625,24600.700019433163,0,24600.70110554514,51326.152172,0,51326.152172,165890.41482333682,0,165890.41482333682,76821.53715162502,0,,6496.943864217601,76821.53715162502,29043.485345880803,509.6690299571201,37742.7254997118,0,37742.7254997118,1013.104170482688,13644.475271127041,3068.51916592448,7888.962044497921,2.2464108,41955.25569514822,161444903461374.97,19011.01762667046,25793.315964996626,4.898853893613251,0.04264984754676736,0.0012092121589116222,75.73474017167466,0,23.432172394636886,0,35.071701773504216,0,17.230866003533553,0,0.23268162659342453,6.229177198321632,3.6015853676688963,,2.966080686400556,11.231074598235224,0,1.4008856508712648,56139489356000.01,6610.7309603274925,2112891908367.7302,248.80454230528488,40884837402288.2,4814.412520023672,52752516174201.41,6211.896401417813,26007.327320536537,64131.74680535641,64131746805356.41,34.382611394956,0,18746.657202869323,0,15789.264417512542,0,,6496.943864217601,29043.485345880803,509.6690299571201,8.291322466386001,13762.038815177802,7916.809177886721,40852.116015,,,,1613.0336170925282,5218.3319718844605,35621.915441954,7551.862851077789,,0.05361246669190101,0,29.231477601516954,0,24.620044212165123,0,,10.13062046155737,45.287220125204875,0.7947218894629446,0.012928577310626901,21.459011333258072,12.344602435225566,52.65351172,19.71940039,49.15682221,Sustainability - Taking the Green Road
SSP1 - Baseline,2070,5577899250,,328808197.3,1923219180,5594197000,328808187.5,0,1797.6875,550.82834,359.34345,259777.5879,259777587900000,21290.03,6.351494385,3194.92,2013.003,5031.55229,,1938.363,34.46153125,887.961125,5.743623455,1777.796,226.5345,8186.35,6173.347,2665.757125,3005287.886,338687713.6,,138402179.60000002,NaN,39217531580,0,0,40936403490,-1718859630,4355833984,55068070310,10159419.22,7752949.907000001,62523006.59,72084925.79,15416780.47,48621479.03,121231730.60000001,63931.40876,141883.8043,165289.75028725003,62528.63510620141,39416.2251162882,1566.5401529533422,2291.280587467448,51652.87551671181,39740.0491809028,62286.0502732448,19747.007714260202,2419.7580663604604,41255.5060877118,4.3664115,-0.72083659,0.581716242,3.678986,0.29766228,4.7502942,0.27693819,419291187500000,1582827300,3885934400,2691594600,121221112.5,8298950194.999999,223149.397269375,223149397269375,29450.5175326174,0,29450.5226992882,50600.734925000004,0,50600.734925000004,157241.9899323802,0,157241.9899323802,72854.58953362501,0,,6720.491206944221,72854.58953362501,37396.359528174806,236.799638328448,33786.6654737552,0,33786.6654737552,1190.5395479864321,21189.272345848764,2419.7580663604604,8296.0564146176,2.4603502,50523.40086974097,165289750287250.03,19916.946891286898,26888.87052290293,4.725601510854712,0.0408109104937218,0.0012241812495899672,70.46489565130459,0,22.67572108380704,0,32.64834699314851,0,15.140827574349034,0,0.10611708623285909,9.495554370810204,3.717714014079548,,3.0116555496816213,13.197668419899955,0,1.0843668394225807,62528635106201.41,7534.523480316105,1566540152953.342,188.76365276865505,41255506087711.805,4971.171668504248,51652875516711.805,6224.025244522125,31302.4637810831,71430.4468943118,71430446894311.8,20.469028319654004,0,19601.20195594902,0,14168.059973327801,0,,6720.491206944221,37396.359528174806,236.799638328448,7.553277431506,21682.325329179723,8358.9482704866,39416.2251162882,,,,2505.8302571626023,7825.962224653661,31914.086947915803,8607.166595281851,,0.02865588724362861,0,27.440962234144887,0,19.834763170795792,0,,9.4084406568082,52.35352871795176,0.33151078934003564,0.010574310759502596,30.354458458394923,11.702220319095115,55.02600098,16.06316992,76.33261764,Sustainability - Taking the Green Road
SSP1 - Baseline,2080,5589310125,,322644175.8,2882637469,5610093000,322644125,0,1708.3982,573.51069,363.0708,294820.8923,294820892300000,24044.46,2.116297565,3227.005984,3982.155,4950.67964,,1997.943,9.460464844,943.8033125,2.562411743,2044.96,271.5783125,10594.352,6612.197,2988.763313,2631899.1180000002,304958892.8,,135605852.5,NaN,33392293950,0,0,35332480670,-1940186855,4739439941,48739890630,10014052.87,7924046.019,62164094.94,58645301.01,14677249.91,38789501.190000005,93792450.31,65965.62064,145499.2981,162777.03994375002,67373.8603157118,36026.22240428821,1128.275099563802,3519.5167045000003,48529.735018201405,35751.9747960014,64888.57838304341,18977.208515088,1892.1473742722442,39685.365942711804,4.6227113,-0.63435659,0.54253426,3.8949732,0.33475839,4.9810395,0.28802374,475419187500000,1611155200,3922905600,2621022200,121245950,7967387207,216925.34715125,216925347151250,35451.785778072604,0,35451.8056947552,43926.9231692882,0,43926.9231692882,136479.0392942552,0,136479.0392942552,66613.1652627118,0,,6871.063702402121,66613.1652627118,46286.0985288492,57.27229470668801,25938.95087336632,0,25938.95087336632,1371.212190302208,28926.881947042602,1892.1473742722442,9116.94069910228,2.668723,59670.651764270406,162777039943750.03,20430.41661145038,27226.66057458126,4.191122269125083,0.0382758970885799,0.0012568804063146117,62.91521073334779,0,20.24978811658206,0,30.707875376253813,0,11.957547245634016,0,0.026401845362384147,13.334947864286923,4.202801018336296,,3.16747848632521,16.34285077499682,0,0.8722573913655903,67373860315711.805,8456.205097766351,1128275099563.802,141.61168150237762,39685365942711.805,4980.976186000471,48529735018201.41,6091.047636741449,37003.459809380896,76512.6130433748,76512613043374.8,6.874549666302001,0,17875.14112787924,0,12282.042025625762,0,,6871.063702402121,46286.0985288492,57.27229470668801,5.171442470484001,30379.080081022403,9201.47964451116,36026.22240428821,,,,3717.7380769658603,11259.9500079528,24492.0248019375,9603.225129582283,,0.008984858042169905,0,23.362345653710545,0,16.05231024937431,0,,8.980301977801924,60.49472980697932,0.07485340315618354,0.006758941127199935,39.70466942986326,12.026095147599868,56.27686572,12.04103027,104.2170857,Sustainability - Taking the Green Road
SSP1 - Baseline,2090,5600786875,,316480181.59999996,3780147672,5624206000,316480156.29999995,0,1610.5317,592.25889,366.25585,326094.7876,326094787600000,24659.91,1.360060706,3015.136688,5309.353,4790.264075,,2057.524,8.444734375,886.970125,1.149439045,2195.256,316.622,11387.183,6077.83,3082.226125,2260235.071,273296508.8,,132212023.89999999,NaN,28618413900,0,0,30633360380,-2014942000,4858044922,43236941410,9825721.606999999,8048353.225,61667248.25,46631547.8,13403940.2,28824760.439999998,67539197.92,66963.78624,145521.6064,156012.572726625,69612.2214952882,31649.914653244803,786.5912053835721,4903.17883642882,44154.20199000001,31610.844621988803,65223.7479289566,17449.83356818902,1324.8396557042101,37484.057765000005,4.833992,-0.54024932,0.498360439,4.0671453,0.36531673,5.1555105,0.29745081,524875812500000,1631965300,3954904800,2554044000,119400025,7510454102,206976.13780300002,206976137803000.03,38445.6766454056,0,38445.6687842882,37935.1952925764,0,37935.1952925764,119649.95683100002,0,119649.95683100002,62399.550780711805,0,,7030.2252852868405,62399.550780711805,50319.6635056986,51.59281905200001,19315.21076604514,0,19315.21076604514,1522.2137688811522,32575.9589218574,1324.8396557042101,9191.26552245098,2.8562114,69886.02891005325,156012572726625,20772.721676719862,27558.405256465547,3.810477171064669,0.03638881285849579,0.0013082726388519508,57.808575472058955,0,18.32829411894966,0,30.148185893826913,0,9.33209546330861,0,0.024926940660718135,15.738992556167616,4.44073680184294,,3.396635650810246,18.574931899636766,0,0.6400929449003407,69612221495288.2,9268.710060654093,786591205383.572,104.73284234226348,37484057765000.01,4990.917627073731,44154201990000.01,5879.032264938806,43418.784426518556,78414.84245404601,78414842454046.02,4.675816518428001,0,15984.002937192121,0,12051.70154968686,0,,7030.2252852868405,50319.6635056986,51.59281905200001,3.2026553399,34647.04155094441,9291.63779719318,31649.914653244803,,,,5143.25075070842,13399.210599915461,18211.63403596224,10440.759159045323,,0.005962922798918077,0,20.38389982937138,0,15.369158659917733,0,,8.965426780531775,64.17109558714957,0.06579471109979632,0.00408424634886804,44.18429020149961,11.849335542105338,53.76986816,9.049482422,117.3866751,Sustainability - Taking the Green Road
SSP1 - Baseline,2100,5612326250,,310316118.2,3976263906,5635640000,310316093.79999995,0,1526.8249,608.35425,368.78591,352095.3064,352095306400000,23770.85,1.16694535,2533.823422,5646.774,4749.763666,,2117.105,5.751501953,752.123375,0.522634596,2267.013,361.6658125,10981.915,5335.141,3019.136375,1972020.03,246207107.5,,128511860.39999999,NaN,24612913580,0,0,27049003560,-2436091830,4673845215,38248769530,9418886.577,7948266.370999999,60712021.6,37471568.25,12041379.93,19804227.83,47907948.730000004,66733.93941,142455.2002,146752.704207625,69404.41749571181,27420.27801398264,526.6531854888781,6298.93570303342,38979.336739000006,28206.772176510804,63725.272341288204,14895.64023872488,778.1808933775501,35607.806264,5.0090742,-0.45371129,0.459471332,4.2106619,0.38312389,5.2911108,0.30490966,565389625000000,1598974000,4004391600,2489285000,115986912.5,6957988770,194629.42653675002,194629426536750.03,38153.766356322005,0,38153.780523,32105.331684244804,0,32105.331684244804,107512.9017602526,0,107512.9017602526,60344.4363032882,0,,7301.444988373541,60344.4363032882,50564.0986179132,35.605306262,15063.133794941841,0,15063.133794941841,1691.6411044229121,32737.332356511604,778.1808933775501,8833.680169716261,3.0177362,81257.62252415938,146752704207625,21091.253386375472,27972.08115309304,3.5373603484559806,0.03538480955323531,0.0013536794738172593,55.23979784215825,0,16.495620552107347,0,31.004785544026632,0,7.739391757441988,0,0.0182938967121074,16.82034055129383,4.538717668187899,,3.751459950479214,19.6032876606754,0,0.39982694663625984,69404417495711.805,9974.781476359267,526653185488.87805,75.69043338494467,35607806264000,5117.542933890076,38979336739000.01,5602.098253889537,50603.028840473395,77598.22685630961,77598226856309.61,3.402284388492,0,13909.07370502784,0,13084.638295480041,0,,7301.444988373541,50564.0986179132,35.605306262,1.4210250257080002,34914.6937372882,8941.33792528684,27420.27801398264,,,,6476.389283885061,14066.169514037721,14140.602676361981,11152.393230480826,,0.004384487283185075,0,17.924473623325937,0,16.862032581890254,0,,9.409293593645884,65.16140982389183,0.04588417507004528,0.0018312596605323782,44.99419014037592,11.5226059763501,47.28589819,6.33836377,118.0512786,Sustainability - Taking the Green Road
