Month,Total number of employees,Number of employees that left,Run
35,406,6,44
36,407,5,44
37,419,6,44
38,415,4,44
39,411,3,44
40,438,10,44
41,431,5,44
42,431,5,44
43,427,4,44
44,439,5,44
45,438,3,44
46,436,3,44
47,434,5,44
48,434,1,44
49,433,3,44
50,430,6,44
51,424,5,44
52,419,3,44
53,416,8,44
54,411,15,44
55,409,10,44
56,410,8,44
57,411,3,44
58,425,7,44
59,443,3,44
60,443,5,44
61,446,1,44
62,445,7,44
63,440,10,44
64,439,8,44
65,437,7,44
66,449,8,44
67,456,4,44
68,458,6,44
69,452,5,44
70,451,2,44
71,449,7,44
72,453,4,44
73,453,4,44
74,451,1,44
75,452,1,44
76,470,3,44
77,470,4,44
78,466,1,44
79,465,3,44
80,465,2,44
81,464,5,44
82,464,1,44
83,466,4,44
84,467,1,44
85,466,4,44
86,462,3,44
87,459,1,44
88,458,3,44
89,455,1,44
90,454,3,44
91,453,6,44
92,447,2,44
93,457,4,44
94,459,1,44
95,459,2,44
96,471,1,44
97,471,3,44
98,468,4,44
99,464,2,44
100,462,1,44
101,461,1,44
102,460,5,44
103,455,6,44
104,449,3,44
105,446,5,44
106,445,4,44
107,462,2,44
108,461,1,44
109,462,2,44
110,463,2,44
111,461,2,44
112,459,5,44
113,454,3,44
114,451,6,44
115,445,6,44
116,459,5,44
117,457,8,44
118,461,3,44
119,477,2,44
120,478,4,44
0,425,7,45
1,418,8,45
2,414,10,45
3,411,5,45
4,409,3,45
5,409,8,45
6,427,4,45
7,427,3,45
8,426,3,45
9,423,8,45
10,418,10,45
11,431,4,45
12,427,6,45
13,426,7,45
14,429,7,45
15,430,4,45
16,430,7,45
17,427,8,45
18,427,4,45
19,427,5,45
20,422,5,45
21,417,4,45
22,430,7,45
23,423,4,45
24,420,10,45
25,419,11,45
26,415,8,45
27,407,3,45
28,411,6,45
29,406,4,45
30,406,4,45
31,408,7,45
32,407,4,45
33,409,1,45
34,425,4,45
35,439,4,45
36,435,1,45
37,434,6,45
38,428,5,45
39,438,11,45
40,436,5,45
41,446,8,45
42,447,6,45
43,445,4,45
44,446,4,45
45,447,3,45
46,444,1,45
47,444,3,45
48,441,6,45
49,442,6,45
50,444,6,45
51,448,11,45
52,437,6,45
53,431,2,45
54,446,5,45
55,446,2,45
56,466,4,45
57,481,0,45
58,483,4,45
59,485,3,45
60,482,4,45
61,478,4,45
62,474,7,45
63,473,6,45
64,468,10,45
65,468,7,45
66,474,5,45
67,474,1,45
68,473,4,45
69,469,2,45
70,467,4,45
71,463,8,45
72,468,6,45
73,462,13,45
74,449,9,45
75,441,11,45
76,436,15,45
77,431,7,45
78,429,8,45
79,426,7,45
80,430,5,45
81,441,3,45
82,440,1,45
83,441,5,45
84,438,6,45
85,432,2,45
86,430,5,45
87,425,7,45
88,418,6,45
89,432,6,45
90,426,9,45
91,417,7,45
92,431,16,45
93,427,7,45
94,428,5,45
95,428,7,45
96,429,2,45
97,429,5,45
98,442,0,45
99,444,3,45
100,446,0,45
101,448,3,45
102,445,7,45
103,438,8,45
104,439,6,45
105,458,3,45
106,457,5,45
107,452,3,45
108,450,3,45
109,466,7,45
110,467,8,45
111,465,1,45
112,464,5,45
113,459,3,45
114,456,5,45
115,451,8,45
116,443,7,45
117,463,8,45
118,455,10,45
119,461,7,45
120,458,3,45
0,469,3,46
1,469,3,46
2,472,3,46
3,490,3,46
4,491,3,46
5,498,2,46
6,496,3,46
7,493,7,46
8,486,8,46
9,479,3,46
10,476,8,46
11,472,3,46
12,470,5,46
13,483,3,46
14,484,2,46
15,483,1,46
16,482,2,46
17,480,2,46
18,478,4,46
19,482,2,46
20,483,1,46
21,484,1,46
22,485,2,46
23,484,2,46
24,485,2,46
25,484,3,46
26,483,2,46
27,493,0,46
28,493,0,46
29,498,1,46
30,497,0,46
31,497,4,46
32,493,2,46
33,491,1,46
34,492,1,46
35,491,5,46
36,486,5,46
37,487,2,46
38,493,1,46
39,493,0,46
40,493,1,46
41,492,4,46
42,498,5,46
43,493,6,46
44,487,4,46
45,499,0,46
46,500,2,46
47,500,2,46
48,501,2,46
49,500,4,46
50,499,3,46
51,496,2,46
52,494,2,46
53,492,0,46
54,492,2,46
55,490,2,46
56,488,3,46
57,485,3,46
58,482,3,46
59,481,3,46
60,478,2,46
61,476,5,46
62,471,0,46
63,471,3,46
64,474,4,46
65,473,1,46
66,473,0,46
67,474,1,46
68,474,1,46
69,473,3,46
70,470,4,46
71,466,2,46
72,464,6,46
73,472,4,46
74,468,4,46
75,464,7,46
76,457,5,46
77,452,5,46
78,449,4,46
79,465,4,46
80,461,2,46
81,468,2,46
82,471,2,46
83,473,7,46
84,471,3,46
85,470,4,46
86,469,3,46
87,468,1,46
88,469,1,46
89,468,2,46
90,466,2,46
91,467,5,46
92,463,2,46
93,474,2,46
94,472,1,46
95,479,4,46
96,475,1,46
97,479,4,46
98,475,1,46
99,474,4,46
100,470,4,46
101,466,9,46
102,463,3,46
103,460,4,46
104,456,3,46
105,453,4,46
106,449,3,46
107,450,0,46
108,450,3,46
109,447,5,46
110,456,1,46
111,455,3,46
112,458,4,46
113,459,4,46
114,455,5,46
115,450,9,46
116,444,4,46
117,441,3,46
118,456,2,46
119,457,3,46
120,457,4,46
0,449,4,47
1,445,1,47
2,445,2,47
3,458,2,47
4,456,1,47
5,455,2,47
6,463,3,47
7,463,4,47
8,465,1,47
9,468,1,47
10,468,1,47
11,467,2,47
12,465,3,47
13,462,1,47
14,461,0,47
15,461,7,47
16,454,3,47
17,458,5,47
18,453,5,47
19,463,3,47
20,464,3,47
21,463,8,47
22,461,1,47
23,460,1,47
24,459,4,47
25,455,5,47
26,451,3,47
27,452,8,47
28,450,4,47
29,470,2,47
30,472,4,47
31,468,3,47
32,465,5,47
33,467,3,47
34,465,2,47
35,483,7,47
36,483,1,47
37,482,1,47
38,481,4,47
39,477,4,47
40,473,4,47
41,469,3,47
42,466,7,47
43,465,7,47
44,483,4,47
45,484,1,47
46,486,5,47
47,483,1,47
48,486,1,47
49,485,4,47
50,481,3,47
51,478,9,47
52,469,3,47
53,468,7,47
54,465,1,47
55,464,1,47
56,465,2,47
57,486,5,47
58,481,5,47
59,476,5,47
60,471,6,47
61,478,4,47
62,477,4,47
63,473,4,47
64,469,9,47
65,460,9,47
66,471,10,47
67,473,8,47
68,469,5,47
69,467,5,47
70,465,9,47
71,466,6,47
72,462,2,47
73,460,1,47
74,459,6,47
75,453,4,47
76,461,6,47
77,459,3,47
78,458,3,47
79,455,2,47
80,453,3,47
81,450,5,47
82,445,3,47
83,447,2,47
84,445,5,47
85,454,3,47
86,454,6,47
87,448,6,47
88,442,2,47
89,443,3,47
90,443,2,47
91,457,7,47
92,453,2,47
93,452,3,47
94,449,4,47
95,445,3,47
96,465,3,47
97,462,5,47
98,464,3,47
99,464,4,47
100,465,2,47
101,464,2,47
102,462,4,47
103,468,5,47
104,463,7,47
105,456,6,47
106,457,3,47
107,454,6,47
108,448,3,47
109,451,2,47
110,469,2,47
111,471,2,47
112,471,2,47
113,470,4,47
114,470,2,47
115,469,0,47
116,469,5,47
117,478,1,47
118,478,1,47
119,477,5,47
120,472,2,47
0,464,3,48
1,466,1,48
2,465,2,48
3,463,5,48
4,458,4,48
5,454,5,48
6,449,8,48
7,441,9,48
8,432,4,48
9,455,3,48
10,475,5,48
11,487,4,48
12,487,2,48
13,487,4,48
14,488,3,48
15,487,4,48
16,485,2,48
17,483,3,48
18,480,6,48
19,474,1,48
20,473,4,48
21,469,1,48
22,483,1,48
23,482,1,48
24,482,2,48
25,482,4,48
26,482,2,48
27,480,1,48
28,479,2,48
29,480,0,48
30,480,1,48
31,479,1,48
32,479,2,48
33,477,7,48
34,470,4,48
35,466,6,48
36,460,7,48
37,453,5,48
38,448,5,48
39,443,3,48
40,440,7,48
41,433,4,48
42,447,5,48
43,442,5,48
44,443,4,48
45,446,5,48
46,445,4,48
47,445,6,48
48,439,5,48
49,452,2,48
50,455,4,48
51,454,5,48
52,454,4,48
53,464,3,48
54,464,2,48
55,466,6,48
56,468,1,48
57,469,1,48
58,471,4,48
59,471,1,48
60,472,6,48
61,466,2,48
62,464,3,48
63,461,2,48
64,460,3,48
65,457,3,48
66,454,1,48
67,453,1,48
68,452,7,48
69,445,3,48
70,442,6,48
71,436,8,48
72,428,8,48
73,422,8,48
74,422,9,48
75,420,5,48
76,427,6,48
77,446,1,48
78,446,4,48
79,468,6,48
80,465,3,48
81,468,3,48
82,486,0,48
83,486,8,48
84,478,8,48
85,470,3,48
86,467,2,48
87,467,3,48
88,489,1,48
89,491,1,48
90,490,3,48
91,487,4,48
92,483,2,48
93,481,5,48
94,476,1,48
95,478,6,48
96,479,2,48
97,479,4,48
98,479,5,48
99,476,3,48
100,497,0,48
101,498,4,48
102,499,3,48
103,498,2,48
104,498,2,48
105,496,1,48
106,495,1,48
107,494,2,48
108,492,2,48
109,490,4,48
110,486,2,48
111,486,6,48
112,480,1,48
113,479,2,48
114,477,0,48
115,477,5,48
116,484,1,48
117,505,1,48
118,507,1,48
119,509,0,48
120,509,1,48
0,454,7,49
1,454,2,49
2,455,4,49
3,451,4,49
4,447,1,49
5,446,6,49
6,440,4,49
7,436,3,49
8,433,6,49
9,458,9,49
10,456,4,49
11,478,4,49
12,478,4,49
13,474,5,49
14,469,7,49
15,462,3,49
16,459,9,49
17,475,8,49
18,491,9,49
19,494,7,49
20,489,4,49
21,497,6,49
22,495,7,49
23,495,2,49
24,495,2,49
25,495,1,49
26,494,3,49
27,491,7,49
28,484,3,49
29,481,4,49
30,477,7,49
31,470,8,49
32,462,6,49
33,456,7,49
34,454,6,49
35,471,4,49
36,469,2,49
37,477,2,49
38,476,4,49
39,474,5,49
40,470,2,49
41,468,2,49
42,466,4,49
43,462,1,49
44,461,2,49
45,459,1,49
46,458,0,49
47,472,3,49
48,474,5,49
49,470,3,49
50,469,0,49
51,469,4,49
52,465,2,49
53,463,1,49
54,462,9,49
55,462,8,49
56,475,1,49
57,476,2,49
58,476,0,49
59,476,5,49
60,474,3,49
61,481,2,49
62,479,2,49
63,477,1,49
64,478,2,49
65,476,2,49
66,474,3,49
67,471,5,49
68,466,2,49
69,464,0,49
70,464,1,49
71,463,5,49
72,458,8,49
73,460,2,49
74,458,4,49
75,454,1,49
76,457,2,49
77,458,1,49
78,477,1,49
79,494,2,49
80,492,1,49
81,491,0,49
82,491,0,49
83,491,7,49
84,484,5,49
85,479,5,49
86,476,1,49
87,475,1,49
88,482,2,49
89,507,3,49
90,507,1,49
91,507,3,49
92,507,2,49
93,509,2,49
94,507,2,49
95,507,3,49
96,505,1,49
97,505,0,49
98,505,0,49
99,505,2,49
100,505,4,49
101,503,3,49
102,502,4,49
103,498,4,49
104,494,6,49
105,488,3,49
106,485,4,49
107,481,7,49
108,474,3,49
109,477,2,49
110,491,8,49
111,491,4,49
112,492,4,49
113,491,3,49
114,510,8,49
115,503,1,49
116,502,4,49
117,498,2,49
118,496,4,49
119,495,2,49
120,495,6,49
0,467,3,50
1,464,2,50
2,465,1,50
3,464,1,50
4,463,0,50
5,463,3,50
6,460,1,50
7,459,11,50
8,448,6,50
9,442,6,50
10,436,5,50
11,431,3,50
12,428,9,50
13,424,13,50
14,412,3,50
15,418,3,50
16,415,7,50
17,411,8,50
18,405,8,50
19,403,10,50
20,402,6,50
21,400,7,50
22,416,5,50
23,414,5,50
24,425,2,50
25,423,1,50
26,423,3,50
27,426,7,50
28,428,5,50
29,427,3,50
30,427,5,50
31,426,4,50
32,422,0,50
33,422,4,50
34,418,5,50
35,413,2,50
36,411,5,50
37,406,6,50
38,404,3,50
39,413,3,50
40,414,7,50
41,418,0,50
42,419,1,50
43,419,3,50
44,419,2,50
45,419,0,50
46,427,3,50
47,438,4,50
48,436,3,50
49,453,2,50
50,451,4,50
51,447,3,50
52,444,8,50
53,436,6,50
54,442,8,50
55,440,4,50
56,440,5,50
57,439,4,50
58,439,3,50
59,439,3,50
60,438,1,50
61,440,5,50
62,435,3,50
63,432,6,50
64,429,6,50
65,423,4,50
66,426,1,50
67,427,7,50
68,420,7,50
69,425,10,50
70,421,7,50
71,438,4,50
72,436,6,50
73,430,5,50
74,429,5,50
75,452,3,50
76,462,7,50
77,457,3,50
78,466,5,50
79,471,4,50
80,467,5,50
81,462,1,50
82,461,6,50
83,462,6,50
84,482,5,50
85,481,6,50
86,476,3,50
87,473,3,50
88,470,6,50
89,464,6,50
90,471,7,50
91,469,7,50
92,468,3,50
93,467,2,50
94,469,3,50
95,471,7,50
96,470,4,50
97,471,1,50
98,486,1,50
99,486,0,50
100,486,1,50
101,485,2,50
102,492,1,50
103,491,2,50
104,489,4,50
105,485,3,50
106,483,9,50
107,497,6,50
108,497,7,50
109,494,7,50
110,492,3,50
111,489,6,50
112,483,4,50
113,480,6,50
114,480,4,50
115,478,3,50
116,478,2,50
117,477,0,50
118,477,3,50
119,474,1,50
120,475,0,50
0,486,3,51
1,485,3,51
2,485,1,51
3,484,2,51
4,482,2,51
5,480,1,51
6,488,1,51
7,504,5,51
8,504,2,51
9,502,5,51
10,497,3,51
11,494,3,51
12,491,2,51
13,489,4,51
14,485,5,51
15,480,2,51
16,478,5,51
17,473,8,51
18,465,3,51
19,462,7,51
20,469,3,51
21,479,5,51
22,480,5,51
23,478,5,51
24,473,2,51
25,486,1,51
26,485,2,51
27,483,4,51
28,494,3,51
29,491,6,51
30,485,3,51
31,488,8,51
32,485,1,51
33,485,3,51
34,482,4,51
35,478,4,51
36,474,2,51
37,472,4,51
38,468,5,51
39,463,10,51
40,478,5,51
41,477,5,51
42,476,4,51
43,473,6,51
44,468,3,51
45,465,12,51
46,463,5,51
47,463,4,51
48,459,5,51
49,455,4,51
50,451,7,51
51,444,3,51
52,461,3,51
53,461,3,51
54,460,3,51
55,459,3,51
56,456,5,51
57,451,6,51
58,445,6,51
59,448,3,51
60,451,4,51
61,470,4,51
62,467,1,51
63,466,1,51
64,472,2,51
65,474,3,51
66,474,5,51
67,488,2,51
68,486,2,51
69,484,7,51
70,477,7,51
71,470,4,51
72,466,10,51
73,456,9,51
74,447,7,51
75,440,13,51
76,427,10,51
77,424,10,51
78,440,9,51
79,442,10,51
80,441,4,51
81,437,3,51
82,438,5,51
83,440,3,51
84,437,6,51
85,439,5,51
86,455,8,51
87,447,8,51
88,439,5,51
89,434,3,51
90,431,5,51
91,426,4,51
92,430,2,51
93,428,5,51
94,433,4,51
95,431,4,51
96,431,2,51
97,449,6,51
98,445,0,51
99,448,6,51
100,442,3,51
101,439,2,51
102,437,6,51
103,431,6,51
104,425,6,51
105,433,3,51
106,435,5,51
107,450,1,51
108,449,6,51
109,443,1,51
110,442,7,51
111,442,5,51
112,437,4,51
113,455,2,51
114,453,5,51
115,448,7,51
116,441,10,51
117,431,12,51
118,419,8,51
119,411,14,51
120,406,5,51
0,501,0,52
1,501,3,52
2,498,1,52
3,497,0,52
4,497,1,52
5,496,1,52
6,495,1,52
7,494,0,52
8,494,2,52
9,508,3,52
10,508,2,52
11,506,1,52
12,507,1,52
13,507,2,52
14,508,1,52
15,507,3,52
16,507,2,52
17,507,3,52
18,508,0,52
19,509,0,52
20,509,2,52
21,514,0,52
22,515,1,52
23,515,0,52
24,515,0,52
25,515,4,52
26,511,5,52
27,522,2,52
28,520,6,52
29,514,3,52
30,511,2,52
31,517,0,52
32,518,2,52
33,516,3,52
34,519,1,52
35,520,3,52
36,521,3,52
37,521,4,52
38,522,1,52
39,523,2,52
40,521,2,52
41,519,1,52
42,518,3,52
43,518,3,52
44,518,2,52
45,516,2,52
46,514,1,52
47,513,2,52
48,511,1,52
49,510,3,52
50,511,4,52
51,507,1,52
52,506,0,52
53,506,1,52
54,505,0,52
55,505,0,52
56,505,3,52
57,502,2,52
58,500,0,52
59,504,0,52
60,504,0,52
61,504,0,52
62,504,2,52
63,502,1,52
64,501,1,52
65,500,4,52
66,496,2,52
67,494,1,52
68,493,0,52
69,493,0,52
70,493,1,52
71,492,0,52
72,492,0,52
73,492,0,52
74,495,1,52
75,494,2,52
76,492,6,52
77,486,5,52
78,481,8,52
79,473,8,52
80,469,5,52
81,464,4,52
82,460,4,52
83,456,4,52
84,452,3,52
85,449,2,52
86,455,1,52
87,454,4,52
88,450,1,52
89,449,6,52
90,443,2,52
91,441,8,52
92,433,10,52
93,433,6,52
94,432,5,52
95,451,3,52
96,448,7,52
97,455,3,52
98,456,8,52
99,454,3,52
100,453,2,52
101,454,1,52
102,454,4,52
103,454,11,52
104,451,3,52
105,457,6,52
106,455,7,52
107,453,4,52
108,449,5,52
109,444,7,52
110,445,4,52
111,441,7,52
112,440,5,52
113,444,3,52
114,444,6,52
115,445,3,52
116,442,3,52
117,455,1,52
118,456,3,52
119,453,5,52
120,451,6,52
0,414,1,53
1,413,5,53
2,412,7,53
3,411,2,53
4,413,1,53
5,414,4,53
6,432,7,53
7,425,3,53
8,429,10,53
9,426,1,53
10,425,5,53
11,421,14,53
12,438,8,53
13,436,6,53
14,439,3,53
15,436,7,53
16,432,8,53
17,429,5,53
18,428,6,53
19,426,4,53
20,426,5,53
21,430,2,53
22,431,4,53
23,427,4,53
24,446,6,53
25,484,9,53
26,484,2,53
27,484,6,53
28,481,3,53
29,479,1,53
30,478,4,53
31,474,2,53
32,472,3,53
33,469,6,53
34,463,2,53
35,461,1,53
36,460,5,53
37,455,5,53
38,450,2,53
39,452,2,53
40,453,2,53
41,452,1,53
42,468,0,53
43,468,3,53
44,465,5,53
45,464,2,53
46,466,3,53
47,466,1,53
48,466,3,53
49,463,4,53
50,459,4,53
51,461,3,53
52,462,1,53
53,464,3,53
54,461,8,53
55,455,10,53
56,452,7,53
57,453,4,53
58,459,3,53
59,460,4,53
60,457,2,53
61,459,3,53
62,471,3,53
63,468,3,53
64,465,5,53
65,460,2,53
66,460,1,53
67,471,3,53
68,482,1,53
69,481,1,53
70,480,0,53
71,480,2,53
72,481,6,53
73,482,2,53
74,484,0,53
75,485,5,53
76,484,2,53
77,482,2,53
78,480,1,53
79,479,1,53
80,478,2,53
81,476,0,53
82,476,2,53
83,476,1,53
84,475,4,53
85,471,1,53
86,470,2,53
87,468,1,53
88,467,6,53
89,461,1,53
90,460,1,53
91,459,5,53
92,487,3,53
93,511,2,53
94,512,2,53
95,512,0,53
96,512,2,53
97,513,2,53
98,513,0,53
99,513,4,53
100,509,2,53
101,507,3,53
102,509,6,53
103,507,3,53
104,504,3,53
105,501,3,53
106,498,3,53
107,495,8,53
108,487,6,53
109,481,6,53
110,484,6,53
111,482,2,53
112,483,1,53
113,482,1,53
114,481,2,53
115,479,1,53
116,479,0,53
117,483,4,53
118,479,0,53
119,479,1,53
120,478,5,53
0,433,5,54
1,428,9,54
2,427,2,54
3,425,2,54
4,423,5,54
5,423,2,54
6,421,4,54
7,418,4,54
8,422,8,54
9,421,6,54
10,419,4,54
11,417,3,54
12,418,5,54
13,418,5,54
14,413,6,54
15,421,5,54
16,421,6,54
17,422,6,54
18,420,3,54
19,444,2,54
20,446,4,54
21,446,4,54
22,444,2,54
23,442,2,54
24,441,2,54
25,445,4,54
26,441,7,54
27,453,2,54
28,451,0,54
29,451,2,54
30,449,2,54
31,447,1,54
32,446,3,54
33,443,0,54
34,443,2,54
35,441,1,54
36,455,1,54
37,457,3,54
38,457,1,54
39,456,3,54
40,461,0,54
41,461,4,54
42,457,1,54
43,456,3,54
44,453,3,54
45,450,4,54
46,450,3,54
47,448,3,54
48,445,1,54
49,455,4,54
50,454,3,54
51,455,4,54
52,467,3,54
53,469,2,54
54,470,3,54
55,470,5,54
56,470,2,54
57,468,0,54
58,468,1,54
59,467,3,54
60,464,2,54
61,466,3,54
62,497,3,54
63,494,4,54
64,490,7,54
65,483,2,54
66,489,3,54
67,491,8,54
68,507,2,54
69,508,2,54
70,506,2,54
71,504,3,54
72,506,3,54
73,508,1,54
74,507,6,54
75,501,8,54
76,509,2,54
77,510,5,54
78,508,10,54
79,504,2,54
80,505,5,54
81,502,2,54
82,502,1,54
83,501,1,54
84,500,4,54
85,496,2,54
86,494,2,54
87,492,4,54
88,488,9,54
89,495,2,54
90,493,2,54
91,491,3,54
92,488,9,54
93,496,1,54
94,498,3,54
95,495,5,54
96,490,7,54
97,483,5,54
98,478,6,54
99,472,2,54
100,492,7,54
101,485,8,54
102,477,7,54
103,470,10,54
104,460,8,54
105,452,6,54
106,446,2,54
107,444,10,54
108,434,13,54
109,428,12,54
110,426,6,54
111,420,5,54
112,440,2,54
113,438,6,54
114,436,3,54
115,438,3,54
116,435,6,54
117,429,3,54
118,444,3,54
119,441,0,54
120,457,1,54
0,458,2,55
1,459,4,55
2,455,3,55
3,452,7,55
4,445,5,55
5,440,13,55
6,427,4,55
7,428,7,55
8,421,2,55
9,420,9,55
10,425,5,55
11,427,2,55
12,428,4,55
13,431,3,55
14,434,1,55
15,436,4,55
16,434,8,55
17,439,0,55
18,440,2,55
19,452,3,55
20,451,2,55
21,452,0,55
22,453,1,55
23,452,4,55
24,468,1,55
25,467,5,55
26,462,2,55
27,460,6,55
28,470,11,55
29,459,6,55
30,466,6,55
31,465,6,55
32,466,3,55
33,464,4,55
34,463,6,55
35,460,5,55
36,455,2,55
37,456,6,55
38,453,2,55
39,453,4,55
40,453,4,55
41,451,6,55
42,445,3,55
43,453,3,55
44,450,2,55
45,448,3,55
46,445,5,55
47,440,6,55
48,434,4,55
49,430,3,55
50,427,5,55
51,440,1,55
52,442,7,55
53,442,4,55
54,439,3,55
55,436,5,55
56,432,7,55
57,426,6,55
58,425,3,55
59,422,3,55
60,432,5,55
61,430,8,55
62,422,10,55
63,418,2,55
64,418,2,55
65,419,4,55
66,434,4,55
67,447,2,55
68,448,1,55
69,447,2,55
70,445,4,55
71,444,1,55
72,446,3,55
73,465,1,55
74,464,6,55
75,458,2,55
76,456,4,55
77,452,5,55
78,447,6,55
79,441,5,55
80,436,3,55
81,433,8,55
82,425,6,55
83,435,7,55
84,428,6,55
85,429,5,55
86,424,7,55
87,433,6,55
88,459,4,55
89,460,0,55
90,462,2,55
91,460,5,55
92,455,7,55
93,448,7,55
94,444,6,55
95,464,5,55
96,464,2,55
97,464,0,55
98,465,3,55
99,462,4,55
100,458,3,55
101,455,7,55
102,448,6,55
103,467,6,55
104,462,5,55
105,461,5,55
106,461,3,55
107,474,5,55
108,474,3,55
109,471,4,55
110,471,3,55
111,468,8,55
112,466,6,55
113,460,2,55
114,458,0,55
115,458,7,55
116,465,10,55
117,457,4,55
118,466,4,55
119,466,5,55
120,464,4,55
0,488,2,56
1,490,1,56
2,489,2,56
3,489,1,56
4,490,1,56
5,490,2,56
6,491,2,56
7,490,1,56
8,493,4,56
9,491,2,56
10,489,0,56
11,489,1,56
12,490,1,56
13,489,3,56
14,497,2,56
15,495,0,56
16,495,1,56
17,494,2,56
18,492,2,56
19,490,2,56
20,488,0,56
21,488,3,56
22,485,6,56
23,479,3,56
24,492,2,56
25,490,2,56
26,488,4,56
27,484,1,56
28,487,0,56
29,489,1,56
30,490,1,56
31,490,3,56
32,490,2,56
33,488,2,56
34,487,3,56
35,484,3,56
36,481,3,56
37,478,1,56
38,477,2,56
39,475,3,56
40,472,3,56
41,476,5,56
42,472,3,56
43,469,0,56
44,469,4,56
45,465,0,56
46,465,5,56
47,474,1,56
48,474,0,56
49,474,3,56
50,473,1,56
51,473,1,56
52,474,3,56
53,471,3,56
54,468,2,56
55,466,2,56
56,464,1,56
57,471,1,56
58,470,2,56
59,468,3,56
60,465,1,56
61,464,0,56
62,476,2,56
63,478,3,56
64,478,0,56
65,478,0,56
66,479,0,56
67,479,2,56
68,477,2,56
69,475,1,56
70,474,1,56
71,473,0,56
72,473,5,56
73,477,4,56
74,473,3,56
75,472,1,56
76,471,2,56
77,479,2,56
78,478,0,56
79,480,2,56
80,478,4,56
81,474,1,56
82,473,4,56
83,473,3,56
84,472,1,56
85,487,2,56
86,486,0,56
87,487,0,56
88,488,2,56
89,486,2,56
90,484,1,56
91,483,4,56
92,479,2,56
93,478,3,56
94,475,3,56
95,472,3,56
96,469,4,56
97,465,9,56
98,456,2,56
99,457,5,56
100,452,4,56
101,451,2,56
102,452,3,56
103,449,4,56
104,445,6,56
105,439,7,56
106,441,3,56
107,443,3,56
108,458,2,56
109,458,2,56
110,461,2,56
111,459,4,56
112,460,3,56
113,461,1,56
114,467,3,56
115,464,3,56
116,465,4,56
117,461,3,56
118,467,1,56
119,466,1,56
120,469,0,56
0,481,1,57
1,482,4,57
2,480,3,57
3,477,2,57
4,475,4,57
5,471,4,57
6,467,2,57
7,465,2,57
8,463,2,57
9,461,3,57
10,458,3,57
11,458,3,57
12,459,0,57
13,461,1,57
14,460,4,57
15,456,4,57
16,452,7,57
17,461,3,57
18,458,5,57
19,453,5,57
20,448,4,57
21,444,5,57
22,439,2,57
23,437,2,57
24,435,1,57
25,434,7,57
26,427,5,57
27,422,4,57
28,435,4,57
29,431,4,57
30,427,7,57
31,420,6,57
32,416,6,57
33,426,5,57
34,421,9,57
35,412,8,57
36,404,9,57
37,411,9,57
38,402,9,57
39,393,17,57
40,387,14,57
41,384,9,57
42,381,11,57
43,376,11,57
44,374,7,57
45,371,12,57
46,365,9,57
47,362,7,57
48,355,2,57
49,376,5,57
50,389,8,57
51,402,6,57
52,396,11,57
53,385,5,57
54,385,12,57
55,388,5,57
56,391,4,57
57,405,5,57
58,401,7,57
59,399,5,57
60,403,8,57
61,397,4,57
62,393,4,57
63,389,5,57
64,401,8,57
65,393,8,57
66,385,8,57
67,377,11,57
68,367,8,57
69,367,12,57
70,394,11,57
71,405,11,57
72,402,5,57
73,397,4,57
74,400,7,57
75,398,7,57
76,397,4,57
77,393,3,57
78,391,6,57
79,412,11,57
80,428,10,57
81,430,9,57
82,431,5,57
83,431,7,57
84,432,6,57
85,427,5,57
86,428,5,57
87,427,4,57
88,425,9,57
89,430,6,57
90,434,8,57
91,426,5,57
92,436,10,57
93,453,6,57
94,452,4,57
95,456,10,57
96,450,4,57
97,462,5,57
98,458,3,57
99,457,4,57
100,457,5,57
101,455,3,57
102,452,5,57
103,447,5,57
104,453,6,57
105,449,5,57
106,450,6,57
107,456,8,57
108,453,7,57
109,451,8,57
110,443,11,57
111,432,12,57
112,420,8,57
113,430,11,57
114,419,5,57
115,417,13,57
116,428,6,57
117,443,6,57
118,441,11,57
119,433,13,57
120,431,7,57
0,416,6,58
1,440,6,58
2,459,5,58
3,460,3,58
4,459,1,58
5,476,2,58
6,476,4,58
7,474,3,58
8,477,1,58
9,479,4,58
10,480,2,58
11,480,1,58
12,481,2,58
13,482,3,58
14,483,3,58
15,482,1,58
16,481,5,58
17,490,0,58
18,490,2,58
19,488,5,58
20,483,3,58
21,480,5,58
22,475,6,58
23,469,5,58
24,464,7,58
25,457,4,58
26,453,2,58
27,481,4,58
28,483,6,58
29,482,3,58
30,488,6,58
31,486,2,58
32,485,4,58
33,485,2,58
34,483,4,58
35,484,4,58
36,480,7,58
37,476,5,58
38,471,7,58
39,464,6,58
40,459,11,58
41,448,10,58
42,438,15,58
43,441,14,58
44,447,16,58
45,443,12,58
46,441,12,58
47,441,5,58
48,438,8,58
49,430,8,58
50,422,8,58
51,415,13,58
52,405,9,58
53,396,12,58
54,387,8,58
55,408,5,58
56,405,3,58
57,421,9,58
58,419,1,58
59,435,6,58
60,441,2,58
61,442,3,58
62,444,1,58
63,443,4,58
64,442,4,58
65,438,2,58
66,438,3,58
67,435,3,58
68,432,5,58
69,427,4,58
70,426,6,58
71,420,5,58
72,420,1,58
73,423,4,58
74,439,3,58
75,438,2,58
76,439,0,58
77,439,3,58
78,438,4,58
79,434,2,58
80,441,5,58
81,436,5,58
82,439,1,58
83,454,5,58
84,449,2,58
85,450,3,58
86,462,2,58
87,465,3,58
